STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,INDUSTRY,Industry,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-06,,-3.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-07,,-2.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-08,,-6.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-09,,9.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-10,,2.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-11,,29,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2023-12,,34.9,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-01,,-47.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-02,,-14.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-03,,20.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-04,,0,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-05,,4.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-06,,2.9,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-07,,-6.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-08,,-2.7,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-09,,1.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-10,,8.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-11,,27.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2024-12,,35.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2025-01,,-46.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2025-02,,-16.9,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2025-03,,20.7,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2025-04,,2.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2025-05,,6.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,10,Original,AUS,Australia,M,Monthly,2025-06,,3.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-01,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-02,,0.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-03,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-04,,-0.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-05,,-0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-06,,-0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-07,,0,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-08,,0.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-09,,0.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-10,,0.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-11,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2023-12,,-0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-01,,-0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-02,,-0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-03,,-0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-04,,-0.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-05,,0,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-06,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-07,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-08,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-09,,0.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-10,,0.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-11,,0.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2024-12,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2025-01,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2025-02,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2025-03,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2025-04,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2025-05,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,30,Trend,AUS,Australia,M,Monthly,2025-06,,0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-01,,4.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-02,,-1.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-03,,0.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-04,,2.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-05,,-1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-06,,-6.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-07,,4.6,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-08,,0.6,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-09,,2.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-10,,-1.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-11,,1.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2023-12,,-1.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-01,,-0.6,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-02,,1.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-03,,-1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-04,,0.5,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-05,,-0.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-06,,-0.1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-07,,0.7,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-08,,1.4,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-09,,-0.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-10,,1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-11,,-0.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2024-12,,0.2,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2025-01,,1,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2025-02,,1.3,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2025-03,,-0.7,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2025-04,,-2.8,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2025-05,,2.9,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M2,Current Prices Percentage Change from Previous Period,44,Department stores,20,Seasonally Adjusted,AUS,Australia,M,Monthly,2025-06,,1.9,,PCT,Percent,0,Units,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-01,,5228.1,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-02,,5260.8,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-03,,5292.9,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-04,,5323.9,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-05,,5350.7,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-06,,5373.1,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-07,,5387.2,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-08,,5389.5,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-09,,5380.7,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-10,,5365.9,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-11,,5352.2,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2023-12,,5347.1,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-01,,5353.1,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-02,,5367,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-03,,5381.5,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-04,,5393.2,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-05,,5400.8,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-06,,5408.6,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-07,,5420.9,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-08,,5441.8,,AUD,Australian Dollars,6,Millions,,,,
DATAFLOW,ABS:RT(1.0.0),Retail Trade,I,M1,Current Prices,46,"Cafes, restaurants and takeaway food services",30,Trend,AUS,Australia,M,Monthly,2024-09,,5468.7,,AUD,Australian Dollars,6,Millions,,,,
